bpc,allocation,read_bounds,confmat,bw,ber,cer,is_pba
1,"((4, 31), (51, 63))","[0, 38, 64]","[[1436   16]
 [   0 1408]]",183664.60938639837,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (52, 63))","[0, 39, 64]","[[1436   16]
 [   0 1408]]",183609.52279978283,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (54, 63))","[0, 40, 64]","[[1436   16]
 [   0 1408]]",183488.44854838026,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (57, 63))","[0, 41, 64]","[[1436   16]
 [   0 1408]]",183252.26387379447,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (60, 63))","[0, 43, 64]","[[1436   16]
 [   0 1408]]",183024.89406809915,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (61, 63))","[0, 43, 64]","[[1436   16]
 [   0 1408]]",183013.95073705123,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (62, 63))","[0, 44, 64]","[[1436   16]
 [   0 1408]]",182945.5845557136,0.005594405594405594,0.005594405594405605,False
1,"((4, 31), (63, 63))","[0, 44, 64]","[[1436   16]
 [   0 1408]]",182852.68847642004,0.005594405594405594,0.005594405594405605,False
1,"((10, 23), (44, 63))","[0, 32, 64]","[[1438   14]
 [   2 1406]]",177279.36270999344,0.005594405594405594,0.005594405594405605,True
1,"((0, 8), (37, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",177219.2449100052,0.005594405594405594,0.005594405594405605,True
1,"((0, 8), (37, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",177219.2449100052,0.005594405594405594,0.005594405594405605,True
1,"((0, 8), (59, 63))","[0, 34, 64]","[[1436   16]
 [   0 1408]]",176285.33852056786,0.005594405594405594,0.005594405594405605,True
1,"((0, 8), (59, 63))","[0, 34, 64]","[[1436   16]
 [   0 1408]]",176285.33852056786,0.005594405594405594,0.005594405594405605,True
1,"((10, 23), (45, 63))","[0, 32, 64]","[[1438   14]
 [   2 1406]]",167635.37574006128,0.005594405594405594,0.005594405594405605,True
1,"((10, 23), (53, 63))","[0, 36, 64]","[[1438   14]
 [   2 1406]]",167364.97526968532,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (29, 63))","[0, 17, 64]","[[1436   16]
 [   0 1408]]",130573.87180123838,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (29, 63))","[0, 17, 64]","[[1436   16]
 [   0 1408]]",130573.87180123838,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (34, 63))","[0, 19, 64]","[[1436   16]
 [   0 1408]]",130554.37914844486,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (34, 63))","[0, 19, 64]","[[1436   16]
 [   0 1408]]",130554.37914844486,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (33, 63))","[0, 19, 64]","[[1436   16]
 [   0 1408]]",130548.81088799112,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (33, 63))","[0, 19, 64]","[[1436   16]
 [   0 1408]]",130548.81088799112,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (39, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",130505.67296902934,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (39, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",130505.67296902934,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (38, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",130504.28189789977,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (38, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",130504.28189789977,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (41, 63))","[0, 23, 64]","[[1436   16]
 [   0 1408]]",130430.59754050853,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (41, 63))","[0, 23, 64]","[[1436   16]
 [   0 1408]]",130430.59754050853,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (43, 63))","[0, 24, 64]","[[1436   16]
 [   0 1408]]",130423.65048089722,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (43, 63))","[0, 24, 64]","[[1436   16]
 [   0 1408]]",130423.65048089722,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (46, 63))","[0, 26, 64]","[[1436   16]
 [   0 1408]]",130383.37212414505,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (46, 63))","[0, 26, 64]","[[1436   16]
 [   0 1408]]",130383.37212414505,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (47, 63))","[0, 27, 64]","[[1436   16]
 [   0 1408]]",130356.99634239267,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (47, 63))","[0, 27, 64]","[[1436   16]
 [   0 1408]]",130356.99634239267,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (50, 63))","[0, 28, 64]","[[1436   16]
 [   0 1408]]",130305.66359050998,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (50, 63))","[0, 28, 64]","[[1436   16]
 [   0 1408]]",130305.66359050998,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (51, 63))","[0, 29, 64]","[[1436   16]
 [   0 1408]]",130275.16057498608,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (51, 63))","[0, 29, 64]","[[1436   16]
 [   0 1408]]",130275.16057498608,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (52, 63))","[0, 30, 64]","[[1436   16]
 [   0 1408]]",130247.4429506585,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (52, 63))","[0, 30, 64]","[[1436   16]
 [   0 1408]]",130247.4429506585,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (54, 63))","[0, 31, 64]","[[1436   16]
 [   0 1408]]",130186.5056744354,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (54, 63))","[0, 31, 64]","[[1436   16]
 [   0 1408]]",130186.5056744354,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (57, 63))","[0, 32, 64]","[[1436   16]
 [   0 1408]]",130067.56548699252,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (57, 63))","[0, 32, 64]","[[1436   16]
 [   0 1408]]",130067.56548699252,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (60, 63))","[0, 34, 64]","[[1436   16]
 [   0 1408]]",129952.9802853604,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (60, 63))","[0, 34, 64]","[[1436   16]
 [   0 1408]]",129952.9802853604,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (61, 63))","[0, 34, 64]","[[1436   16]
 [   0 1408]]",129947.46320605847,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (61, 63))","[0, 34, 64]","[[1436   16]
 [   0 1408]]",129947.46320605847,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (62, 63))","[0, 35, 64]","[[1436   16]
 [   0 1408]]",129912.992070901,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (62, 63))","[0, 35, 64]","[[1436   16]
 [   0 1408]]",129912.992070901,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (63, 63))","[0, 35, 64]","[[1436   16]
 [   0 1408]]",129866.1406655679,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (63, 63))","[0, 35, 64]","[[1436   16]
 [   0 1408]]",129866.1406655679,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (37, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",125239.07019639913,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (37, 63))","[0, 22, 64]","[[1436   16]
 [   0 1408]]",125239.07019639913,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (59, 63))","[0, 33, 64]","[[1436   16]
 [   0 1408]]",124771.94526012223,0.005594405594405594,0.005594405594405605,True
1,"((4, 7), (59, 63))","[0, 33, 64]","[[1436   16]
 [   0 1408]]",124771.94526012223,0.005594405594405594,0.005594405594405605,True
1,"((5, 57), (61, 63))","[0, 57, 64]","[[1437   15]
 [   2 1406]]",264622.2758204841,0.005944055944055944,0.005944055944055893,False
1,"((5, 57), (63, 63))","[0, 58, 64]","[[1437   15]
 [   2 1406]]",264285.2629056488,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (38, 63))","[0, 29, 64]","[[1435   17]
 [   0 1408]]",260226.39931966117,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (41, 63))","[0, 31, 64]","[[1435   17]
 [   0 1408]]",259933.59005579472,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (43, 63))","[0, 32, 64]","[[1435   17]
 [   0 1408]]",259906.00055125979,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (46, 63))","[0, 34, 64]","[[1435   17]
 [   0 1408]]",259746.0968486667,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (47, 63))","[0, 34, 64]","[[1435   17]
 [   0 1408]]",259641.4389949489,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (50, 63))","[0, 36, 64]","[[1435   17]
 [   0 1408]]",259437.8734402822,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (51, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",259316.98571462772,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (52, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",259207.18550166913,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (54, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",258965.9520301021,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (57, 63))","[0, 40, 64]","[[1435   17]
 [   0 1408]]",258495.74436693575,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (60, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",258043.55567958645,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (61, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",258021.80340880988,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (62, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",257885.9347599203,0.005944055944055944,0.005944055944055893,False
1,"((0, 26), (63, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",257701.38286542037,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (41, 63))","[0, 31, 64]","[[1435   17]
 [   0 1408]]",244477.8980962199,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (43, 63))","[0, 32, 64]","[[1435   17]
 [   0 1408]]",244453.49184719665,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (46, 63))","[0, 34, 64]","[[1435   17]
 [   0 1408]]",244312.03164194155,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (47, 63))","[0, 35, 64]","[[1435   17]
 [   0 1408]]",244219.43955517624,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (50, 63))","[0, 36, 64]","[[1435   17]
 [   0 1408]]",244039.32991287505,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (51, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",243932.36357828995,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (52, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",243835.20279428086,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (54, 63))","[0, 39, 64]","[[1435   17]
 [   0 1408]]",243621.72127995154,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (57, 63))","[0, 40, 64]","[[1435   17]
 [   0 1408]]",243205.53945840287,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (60, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",242805.22178590548,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (61, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",242785.96265112303,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (62, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",242665.66224474512,0.005944055944055944,0.005944055944055893,False
1,"((0, 27), (63, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",242502.24488373968,0.005944055944055944,0.005944055944055893,False
1,"((3, 34), (43, 63))","[0, 36, 64]","[[1438   14]
 [   3 1405]]",237414.3359190584,0.005944055944055944,0.005944055944055893,False
1,"((2, 46), (53, 63))","[0, 46, 64]","[[1437   15]
 [   2 1406]]",237390.07029584705,0.005944055944055944,0.005944055944055893,False
1,"((1, 22), (44, 63))","[0, 31, 64]","[[1437   15]
 [   2 1406]]",236792.82103527905,0.005944055944055944,0.005944055944055893,False
1,"((3, 37), (47, 63))","[0, 40, 64]","[[1436   16]
 [   1 1407]]",235339.97075724605,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (47, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",230857.37424827827,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (50, 63))","[0, 40, 64]","[[1435   17]
 [   0 1408]]",230696.42775042084,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (51, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",230600.83617618112,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (52, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",230514.00346277037,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (54, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",230323.20148853507,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (57, 63))","[0, 44, 64]","[[1435   17]
 [   0 1408]]",229951.18090502496,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (60, 63))","[0, 45, 64]","[[1435   17]
 [   0 1408]]",229593.27564067673,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (61, 63))","[0, 46, 64]","[[1435   17]
 [   0 1408]]",229576.05533205878,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (62, 63))","[0, 46, 64]","[[1435   17]
 [   0 1408]]",229468.48690068,0.005944055944055944,0.005944055944055893,False
1,"((6, 34), (63, 63))","[0, 47, 64]","[[1435   17]
 [   0 1408]]",229322.35549949942,0.005944055944055944,0.005944055944055893,False
1,"((3, 48), (57, 63))","[0, 51, 64]","[[1435   17]
 [   0 1408]]",221827.76838324108,0.005944055944055944,0.005944055944055893,False
1,"((3, 48), (60, 63))","[0, 52, 64]","[[1435   17]
 [   0 1408]]",221494.68535982532,0.005944055944055944,0.005944055944055893,False
1,"((3, 48), (61, 63))","[0, 53, 64]","[[1435   17]
 [   0 1408]]",221478.65842868132,0.005944055944055944,0.005944055944055893,False
1,"((3, 48), (62, 63))","[0, 53, 64]","[[1435   17]
 [   0 1408]]",221378.54263318877,0.005944055944055944,0.005944055944055893,False
1,"((3, 48), (63, 63))","[0, 54, 64]","[[1435   17]
 [   0 1408]]",221242.5303147835,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (38, 63))","[0, 29, 64]","[[1435   17]
 [   0 1408]]",219994.27619058872,0.005944055944055944,0.005944055944055893,False
1,"((1, 22), (45, 63))","[0, 32, 64]","[[1437   15]
 [   2 1406]]",219895.50798682973,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (41, 63))","[0, 30, 64]","[[1435   17]
 [   0 1408]]",219784.97079301628,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (43, 63))","[0, 31, 64]","[[1435   17]
 [   0 1408]]",219765.24555765136,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (46, 63))","[0, 33, 64]","[[1435   17]
 [   0 1408]]",219650.90897676547,0.005944055944055944,0.005944055944055893,False
1,"((2, 42), (56, 63))","[0, 47, 64]","[[1436   16]
 [   1 1407]]",219622.88193065074,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (47, 63))","[0, 34, 64]","[[1435   17]
 [   0 1408]]",219576.06328860382,0.005944055944055944,0.005944055944055893,False
1,"((1, 22), (53, 63))","[0, 36, 64]","[[1437   15]
 [   2 1406]]",219430.46780522354,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (50, 63))","[0, 35, 64]","[[1435   17]
 [   0 1408]]",219430.4574424205,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (51, 63))","[0, 36, 64]","[[1435   17]
 [   0 1408]]",219343.97250420583,0.005944055944055944,0.005944055944055893,False
1,"((2, 42), (59, 63))","[0, 49, 64]","[[1436   16]
 [   1 1407]]",219268.8908650963,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (52, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",219265.40897052427,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (54, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",219092.7671424978,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (57, 63))","[0, 39, 64]","[[1435   17]
 [   0 1408]]",218756.11461569942,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (60, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",218432.1854071044,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (61, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",218416.59858971718,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (62, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",218319.23135692658,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (63, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",218186.9511486911,0.005944055944055944,0.005944055944055893,False
1,"((3, 37), (56, 63))","[0, 45, 64]","[[1436   16]
 [   1 1407]]",218092.91070603425,0.005944055944055944,0.005944055944055893,False
1,"((3, 37), (59, 63))","[0, 47, 64]","[[1436   16]
 [   1 1407]]",217743.83059732427,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (50, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",217659.3172606593,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (52, 63))","[0, 45, 64]","[[1435   17]
 [   0 1408]]",217496.921438365,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (54, 63))","[0, 46, 64]","[[1435   17]
 [   0 1408]]",217327.05218987734,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (57, 63))","[0, 47, 64]","[[1435   17]
 [   0 1408]]",216995.80000295155,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (60, 63))","[0, 49, 64]","[[1435   17]
 [   0 1408]]",216677.05929069928,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (61, 63))","[0, 49, 64]","[[1435   17]
 [   0 1408]]",216661.72194169732,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (62, 63))","[0, 50, 64]","[[1435   17]
 [   0 1408]]",216565.91268195145,0.005944055944055944,0.005944055944055893,False
1,"((4, 41), (63, 63))","[0, 50, 64]","[[1435   17]
 [   0 1408]]",216435.74798967552,0.005944055944055944,0.005944055944055893,False
1,"((0, 52), (59, 63))","[0, 54, 64]","[[1437   15]
 [   2 1406]]",215184.38836891888,0.005944055944055944,0.005944055944055893,False
1,"((7, 28), (38, 63))","[0, 30, 64]","[[1437   15]
 [   2 1406]]",214889.64047539615,0.005944055944055944,0.005944055944055893,False
1,"((4, 35), (47, 63))","[0, 39, 64]","[[1436   16]
 [   1 1407]]",214142.7842087671,0.005944055944055944,0.005944055944055893,False
1,"((0, 34), (49, 63))","[0, 40, 64]","[[1436   16]
 [   1 1407]]",211733.0523957508,0.005944055944055944,0.005944055944055893,False
1,"((4, 57), (63, 63))","[0, 58, 64]","[[1437   15]
 [   2 1406]]",211308.23784237483,0.005944055944055944,0.005944055944055893,False
1,"((0, 34), (56, 63))","[0, 43, 64]","[[1436   16]
 [   1 1407]]",211294.56872595273,0.005944055944055944,0.005944055944055893,False
1,"((0, 34), (59, 63))","[0, 45, 64]","[[1436   16]
 [   1 1407]]",210966.89596406624,0.005944055944055944,0.005944055944055893,False
1,"((7, 36), (47, 63))","[0, 39, 64]","[[1436   16]
 [   1 1407]]",209210.81878024607,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (43, 63))","[0, 33, 64]","[[1435   17]
 [   0 1408]]",208453.5627225774,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (46, 63))","[0, 35, 64]","[[1435   17]
 [   0 1408]]",208350.6906594014,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (47, 63))","[0, 35, 64]","[[1435   17]
 [   0 1408]]",208283.3467570988,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (50, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",208152.3282248267,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (51, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",208074.5034261045,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (52, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",208003.80409160993,0.005944055944055944,0.005944055944055893,False
1,"((1, 47), (57, 63))","[0, 50, 64]","[[1435   17]
 [   0 1408]]",207905.30571977637,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (54, 63))","[0, 39, 64]","[[1435   17]
 [   0 1408]]",207848.4345453009,0.005944055944055944,0.005944055944055893,False
1,"((1, 47), (60, 63))","[0, 51, 64]","[[1435   17]
 [   0 1408]]",207612.6933017315,0.005944055944055944,0.005944055944055893,False
1,"((1, 47), (61, 63))","[0, 52, 64]","[[1435   17]
 [   0 1408]]",207598.6123008567,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (57, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",207545.42691626193,0.005944055944055944,0.005944055944055893,False
1,"((1, 47), (62, 63))","[0, 52, 64]","[[1435   17]
 [   0 1408]]",207510.6493014648,0.005944055944055944,0.005944055944055893,False
1,"((1, 47), (63, 63))","[0, 53, 64]","[[1435   17]
 [   0 1408]]",207391.13917965608,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (60, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",207253.8259203908,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (61, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",207239.79355501814,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (62, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",207152.13430363373,0.005944055944055944,0.005944055944055893,False
1,"((4, 28), (63, 63))","[0, 44, 64]","[[1435   17]
 [   0 1408]]",207033.0366605407,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (33, 63))","[0, 22, 64]","[[1435   17]
 [   0 1408]]",206915.07564297077,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (38, 63))","[0, 24, 64]","[[1435   17]
 [   0 1408]]",206803.23629439526,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (41, 63))","[0, 26, 64]","[[1435   17]
 [   0 1408]]",206618.26808053255,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (43, 63))","[0, 27, 64]","[[1435   17]
 [   0 1408]]",206600.8353274089,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (46, 63))","[0, 29, 64]","[[1435   17]
 [   0 1408]]",206499.78334055532,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (47, 63))","[0, 29, 64]","[[1435   17]
 [   0 1408]]",206433.6304482141,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (50, 63))","[0, 31, 64]","[[1435   17]
 [   0 1408]]",206304.92795445095,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (51, 63))","[0, 32, 64]","[[1435   17]
 [   0 1408]]",206228.47819814258,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (52, 63))","[0, 32, 64]","[[1435   17]
 [   0 1408]]",206159.0275704422,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (54, 63))","[0, 33, 64]","[[1435   17]
 [   0 1408]]",206006.40072315058,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (57, 63))","[0, 35, 64]","[[1435   17]
 [   0 1408]]",205708.7361928902,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (60, 63))","[0, 36, 64]","[[1435   17]
 [   0 1408]]",205422.26989353469,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (61, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",205408.48443935905,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (62, 63))","[0, 37, 64]","[[1435   17]
 [   0 1408]]",205322.3672523551,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (63, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",205205.3636929864,0.005944055944055944,0.005944055944055893,False
1,"((1, 23), (59, 63))","[0, 40, 64]","[[1435   17]
 [   0 1408]]",204181.1746705923,0.005944055944055944,0.005944055944055893,False
1,"((7, 28), (42, 63))","[0, 32, 64]","[[1437   15]
 [   2 1406]]",200765.9776851364,0.005944055944055944,0.005944055944055893,False
1,"((7, 28), (44, 63))","[0, 34, 64]","[[1437   15]
 [   2 1406]]",200746.22691906063,0.005944055944055944,0.005944055944055893,False
1,"((4, 35), (49, 63))","[0, 41, 64]","[[1436   16]
 [   1 1407]]",200159.72197855974,0.005944055944055944,0.005944055944055893,False
1,"((4, 35), (56, 63))","[0, 44, 64]","[[1436   16]
 [   1 1407]]",199767.8189237831,0.005944055944055944,0.005944055944055893,False
1,"((4, 35), (59, 63))","[0, 46, 64]","[[1436   16]
 [   1 1407]]",199474.89727293936,0.005944055944055944,0.005944055944055893,False
1,"((7, 36), (49, 63))","[0, 41, 64]","[[1436   16]
 [   1 1407]]",195844.33115403267,0.005944055944055944,0.005944055944055893,False
1,"((3, 28), (40, 63))","[0, 31, 64]","[[1436   16]
 [   1 1407]]",195553.16052316024,0.005944055944055944,0.005944055944055893,False
1,"((7, 36), (56, 63))","[0, 44, 64]","[[1436   16]
 [   1 1407]]",195469.12874865028,0.005944055944055944,0.005944055944055893,False
1,"((7, 36), (59, 63))","[0, 46, 64]","[[1436   16]
 [   1 1407]]",195188.6690423499,0.005944055944055944,0.005944055944055893,False
1,"((3, 28), (49, 63))","[0, 37, 64]","[[1436   16]
 [   1 1407]]",195144.8520244987,0.005944055944055944,0.005944055944055893,False
1,"((3, 28), (56, 63))","[0, 40, 64]","[[1436   16]
 [   1 1407]]",194772.3224354689,0.005944055944055944,0.005944055944055893,False
1,"((3, 28), (59, 63))","[0, 42, 64]","[[1436   16]
 [   1 1407]]",194493.85730055507,0.005944055944055944,0.005944055944055893,False
1,"((7, 37), (50, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",194149.68629933498,0.005944055944055944,0.005944055944055893,False
1,"((7, 37), (51, 63))","[0, 42, 64]","[[1435   17]
 [   0 1408]]",194081.97833294256,0.005944055944055944,0.005944055944055893,False
1,"((7, 37), (52, 63))","[0, 43, 64]","[[1435   17]
 [   0 1408]]",194020.46660368852,0.005944055944055944,0.005944055944055893,False
1,"((6, 11), (37, 63))","[0, 24, 64]","[[1435   17]
 [   0 1408]]",193886.4065762143,0.005944055944055944,0.005944055944055893,False
1,"((7, 37), (54, 63))","[0, 44, 64]","[[1435   17]
 [   0 1408]]",193885.27795084493,0.005944055944055944,0.005944055944055893,False
1,"((7, 33), (47, 63))","[0, 38, 64]","[[1435   17]
 [   0 1408]]",193726.7578392387,0.005944055944055944,0.005944055944055893,False
1,"((7, 37), (57, 63))","[0, 45, 64]","[[1435   17]
 [   0 1408]]",193621.588807152,0.005944055944055944,0.005944055944055893,False
1,"((7, 33), (50, 63))","[0, 40, 64]","[[1435   17]
 [   0 1408]]",193613.40772848518,0.005944055944055944,0.005944055944055893,False
1,"((7, 33), (51, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",193546.0732253476,0.005944055944055944,0.005944055944055893,False
1,"((7, 33), (52, 63))","[0, 41, 64]","[[1435   17]
 [   0 1408]]",193484.9006697141,0.005944055944055944,0.005944055944055893,False
